time,speed,acceleration,ext_temp,Power_data,Power_phys
2023-10-18 07:20:14,0.0,0.0,21,602.48,533.5
2023-10-18 07:20:16,0.0,0.0,21,903.6,533.5
2023-10-18 07:20:18,0.8333400000000001,0.41667,21,1806.96,1598.265753806486
2023-10-18 07:20:20,1.11112,0.13889,21,1882.25,1142.6333553505492
2023-10-18 07:20:22,0.0,-0.55556,21,1505.8,533.5
2023-10-18 07:20:24,0.0,0.0,21,1430.51,533.5
2023-10-18 07:20:26,0.0,0.0,21,1430.51,533.5
2023-10-18 07:20:28,0.0,0.0,21,1355.22,533.5
2023-10-18 07:20:30,0.0,0.0,21,1430.51,533.5
2023-10-18 07:20:32,0.27778,0.13889,21,2107.84,684.880941951674
2023-10-18 07:20:34,1.9444600000000003,0.8333400000000002,21,4740.12,5158.9313337138055
2023-10-18 07:20:36,4.1667000000000005,1.11112,21,9096.78,13547.080273453916
2023-10-18 07:20:38,5.00004,0.4166699999999999,21,3987.19,7048.712304920997
2023-10-18 07:20:40,4.72226,-0.1388899999999999,21,0.0,461.3513537384795
2023-10-18 07:20:42,4.72226,0.0,21,4889.95,1500.7923806159524
2023-10-18 07:20:44,5.5556,0.4166699999999999,21,5114.28,7798.529594108374
2023-10-18 07:20:46,5.833380000000001,0.1388900000000004,21,7818.719999999999,3913.874864729756
2023-10-18 07:20:48,5.27782,-0.2777800000000003,21,13589.48,-1055.5644107597382
2023-10-18 07:20:50,4.72226,-0.2777799999999999,21,15310.2,-909.5988999259504
2023-10-18 07:20:52,4.44448,-0.1388899999999999,21,15831.33,456.0742463410561
2023-10-18 07:20:54,3.8889200000000006,-0.2777799999999999,20,6304.246,-395.5445770039926
2023-10-18 07:20:56,3.61114,-0.1388900000000001,20,3233.17,732.5233021264168
2023-10-18 07:20:58,4.1667000000000005,0.2777800000000001,20,6163.12,4697.362384461992
2023-10-18 07:21:00,5.27782,0.5555599999999998,20,4961.22,9634.397420811649
2023-10-18 07:21:02,4.72226,-0.2777799999999999,19,-2408.6400000000003,-342.59889992595026
2023-10-18 07:21:04,3.8889200000000006,-0.4166699999999999,19,-827.8600000000001,-1255.0914358644332
2023-10-18 07:21:06,3.3333600000000003,-0.2777800000000001,19,-526.8199999999999,48.65999449238461
2023-10-18 07:21:08,1.9444600000000003,-0.69445,19,-1053.9199999999998,-1247.872405138191
2023-10-18 07:21:10,0.8333400000000001,-0.55556,19,677.25,335.89492183381446
2023-10-18 07:21:12,0.0,-0.41667,19,827.7500000000001,1100.5
2023-10-18 07:21:14,0.0,0.0,18,752.5,1384.0
2023-10-18 07:21:16,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:18,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:20,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:22,0.0,0.0,18,827.8600000000001,1384.0
2023-10-18 07:21:24,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:26,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:28,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:30,0.0,0.0,18,827.8600000000001,1384.0
2023-10-18 07:21:32,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:34,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:36,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:38,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:40,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:42,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:44,0.0,0.0,18,752.6,1384.0
2023-10-18 07:21:46,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:48,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:50,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:52,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:54,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:56,0.0,0.0,18,752.7,1384.0
2023-10-18 07:21:58,0.0,0.0,18,827.9700000000001,1384.0
2023-10-18 07:22:00,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:02,0.0,0.0,18,827.9700000000001,1384.0
2023-10-18 07:22:04,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:06,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:22:08,0.0,0.0,18,451.62,1384.0
2023-10-18 07:22:10,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:22:12,0.0,0.0,18,526.89,1384.0
2023-10-18 07:22:14,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:22:16,0.0,0.0,18,451.62,1384.0
2023-10-18 07:22:18,0.0,0.0,18,526.89,1384.0
2023-10-18 07:22:20,0.0,0.0,18,526.89,1384.0
2023-10-18 07:22:22,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:24,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:26,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:28,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:30,0.0,0.0,18,827.9700000000001,1384.0
2023-10-18 07:22:32,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:34,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:36,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:38,0.0,0.0,18,827.9700000000001,1384.0
2023-10-18 07:22:40,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:42,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:44,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:46,0.0,0.0,18,827.9700000000001,1384.0
2023-10-18 07:22:48,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:50,0.0,0.0,18,827.9700000000001,1384.0
2023-10-18 07:22:52,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:54,0.0,0.0,18,752.7,1384.0
2023-10-18 07:22:56,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:22:58,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:23:00,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:23:02,0.0,0.0,18,602.1600000000001,1384.0
2023-10-18 07:23:04,1.11112,0.55556,18,1881.5,3210.895740549472
2023-10-18 07:23:06,3.3333600000000003,1.11112,18,6991.74,11775.711744701586
2023-10-18 07:23:08,4.44448,0.55556,18,4963.2,8779.60440446313
2023-10-18 07:23:10,4.72226,0.1388899999999999,18,1572.5159999999998,4076.45575964776
2023-10-18 07:23:12,4.1667000000000005,-0.2777799999999999,17,0.0,376.6405856924157
2023-10-18 07:23:14,3.8889200000000006,-0.1388899999999999,17,-677.52,1583.9732789549496
2023-10-18 07:23:16,3.61114,-0.1388900000000001,17,-75.28,1583.0233021264166
2023-10-18 07:23:18,3.3333600000000003,-0.1388899999999999,17,4061.880000000001,1583.3895853143365
2023-10-18 07:23:20,4.44448,0.55556,17,7059.402,9063.10440446313
2023-10-18 07:23:22,5.00004,0.2777799999999999,17,4963.2,6356.0687271226125
2023-10-18 07:23:24,5.5556,0.2777799999999999,17,6390.299999999999,6902.925618776836
2023-10-18 07:23:26,7.22228,0.8333400000000002,16,12164.58,19425.138889843125
2023-10-18 07:23:28,7.50006,0.1388899999999999,16,6012.8,6419.136512026485
2023-10-18 07:23:30,7.50006,0.0,16,2331.51,3679.171145328909
2023-10-18 07:23:32,7.22228,-0.1388899999999999,16,4886.7,2004.494547032749
2023-10-18 07:23:34,7.22228,0.0,16,5261.900000000001,3594.2278822571197
2023-10-18 07:23:36,7.50006,0.1388899999999999,16,12836.97,6419.136512026485
2023-10-18 07:23:38,8.055620000000001,0.2777800000000003,16,22101.4,9741.569492040046
2023-10-18 07:23:40,8.88896,0.4166699999999999,16,18137.9,13880.233879108537
2023-10-18 07:23:42,9.16674,0.1388899999999999,16,17835.72,7586.064963557163
2023-10-18 07:23:44,9.44452,0.1388899999999999,16,9380.0,7789.206197481647
2023-10-18 07:23:46,9.44452,0.0,15,300.72,4622.379439418031
2023-10-18 07:23:48,9.16674,-0.1388899999999999,15,977.34,2502.9799403215006
2023-10-18 07:23:50,8.333400000000001,-0.4166699999999999,15,-4365.08,-2472.070162077751
2023-10-18 07:23:52,7.777840000000001,-0.2777799999999999,15,-7982.86,79.75725952118819
2023-10-18 07:23:54,5.833380000000001,-0.97223,15,-13198.5,-8099.296372325185
2023-10-18 07:23:56,4.72226,-0.5555600000000003,15,-2785.73,-1989.1521968004308
2023-10-18 07:23:58,6.111160000000001,0.6944500000000002,15,18450.0,14721.50630484882
2023-10-18 07:24:00,8.055620000000001,0.97223,15,19561.95,24739.6983131937
2023-10-18 07:24:02,8.88896,0.4166699999999999,14,10582.05,14447.233879108537
2023-10-18 07:24:04,9.16674,0.1388899999999999,14,8484.04,8153.064963557163
2023-10-18 07:24:06,9.44452,0.1388899999999999,14,8934.52,8356.206197481646
2023-10-18 07:24:08,9.7223,0.1388899999999999,14,3831.63,8561.987918240988
2023-10-18 07:24:10,9.16674,-0.2777799999999999,14,225.54,125.22356556113618
2023-10-18 07:24:12,8.055620000000001,-0.5555599999999998,14,-3763.5,-4432.422786131721
2023-10-18 07:24:14,7.22228,-0.4166700000000003,14,-1429.37,-1648.0542090603958
