time,speed,acceleration,ext_temp,Power_data,Power_phys
2023-03-12 18:14:37,0.0,0.0,7,672.0300000000001,4502.5
2023-03-12 18:14:39,0.0,0.0,7,1418.35,4502.5
2023-03-12 18:14:41,1.11112,0.55556,7,2014.4700000000005,6329.395740549472
2023-03-12 18:14:43,3.8889200000000006,1.3889000000000002,7,13605.931,19482.21136370423
2023-03-12 18:14:45,6.944500000000001,1.52779,7,18121.88,33969.97529946944
2023-03-12 18:14:47,9.44452,1.25001,7,18414.0,37943.32026199057
2023-03-12 18:14:49,9.7223,0.1388899999999999,7,894.9599999999999,10546.487918240988
2023-03-12 18:14:51,8.055620000000001,-0.8333399999999997,7,-9206.55,-7207.114247319547
2023-03-12 18:14:53,8.88896,0.4166699999999999,7,7069.900000000001,16431.733879108535
2023-03-12 18:14:55,9.7223,0.4166699999999999,7,2013.3900000000003,17650.10183190137
2023-03-12 18:14:57,10.83342,0.5555599999999998,7,10866.78,23270.46409371489
2023-03-12 18:14:59,11.944540000000002,0.5555600000000007,7,596.5600000000001,25386.311861649883
2023-03-12 18:15:01,13.05566,0.5555599999999998,7,13085.6,27553.4878314116
2023-03-12 18:15:03,14.16678,0.5555599999999998,7,6033.69,29776.02774187525
2023-03-12 18:15:05,14.44456,0.1388899999999999,7,-8597.4,14509.875265789276
2023-03-12 18:15:07,14.16678,-0.1388899999999999,7,-11456.64,5955.744112861145
2023-03-12 18:15:09,14.16678,0.0,7,-3960.69,9074.067193493564
2023-03-12 18:15:11,13.61122,-0.2777799999999999,7,-19360.32,1819.867705270839
2023-03-12 18:15:13,12.500100000000002,-0.5555599999999998,7,-20129.48,-5543.939836463347
2023-03-12 18:15:15,10.83342,-0.8333400000000006,7,-20891.7,-10869.376438872045
2023-03-12 18:15:17,9.16674,-0.8333399999999997,7,-12659.79,-8703.452732279116
2023-03-12 18:15:19,7.777840000000001,-0.6944499999999998,7,-10720.71,-4528.728076326963
2023-03-12 18:15:21,8.055620000000001,0.1388899999999999,7,5598.0,9350.143727809304
2023-03-12 18:15:23,8.333400000000001,0.1388899999999999,7,224.22,9543.353598593609
2023-03-12 18:15:25,9.16674,0.4166699999999999,7,10437.0,16835.25808215124
2023-03-12 18:15:27,9.16674,0.0,7,4105.75,6788.718404260124
2023-03-12 18:15:29,9.16674,0.0,7,1793.04,6788.718404260124
2023-03-12 18:15:31,8.88896,-0.1388899999999999,7,1643.84,4733.039923394847
2023-03-12 18:15:33,8.88896,0.0,7,5818.02,6689.634797517149
2023-03-12 18:15:35,9.7223,0.4166699999999999,7,17702.44,17650.10183190137
2023-03-12 18:15:37,11.1112,0.6944499999999998,7,21856.55,27854.04267191018
2023-03-12 18:15:39,12.222320000000002,0.5555600000000007,7,9010.87,25923.136189119246
2023-03-12 18:15:41,12.222320000000002,0.0,7,11915.2,8062.621206201682
2023-03-12 18:15:43,12.77788,0.2777799999999999,7,14948.370000000004,17670.482829055087
2023-03-12 18:15:45,12.77788,0.0,7,5590.5,8334.304542530012
2023-03-12 18:15:47,12.77788,0.0,7,14027.58,8334.304542530012
2023-03-12 18:15:49,13.61122,0.4166699999999999,7,13962.849,23685.05532081372
2023-03-12 18:15:51,13.889,0.1388899999999999,7,12020.4,13992.95187536226
2023-03-12 18:15:53,13.889,0.0,7,9060.94,8918.941937033416
2023-03-12 18:15:55,14.16678,0.1388899999999999,7,4690.98,14249.557330588985
2023-03-12 18:15:57,14.16678,0.0,7,-74.55,9074.067193493564
2023-03-12 18:15:59,13.61122,-0.2777799999999999,7,-5972.0,1819.867705270839
2023-03-12 18:16:01,12.222320000000002,-0.6944499999999998,7,-14071.830999999998,-8981.944106491683
2023-03-12 18:16:03,11.388980000000002,-0.4166699999999999,7,3803.07,-1481.3194017394237
2023-03-12 18:16:05,12.222320000000002,0.4166699999999999,7,22482.6,21458.007443389837
2023-03-12 18:16:07,12.500100000000002,0.1388899999999999,7,2982.4,12763.404754134795
2023-03-12 18:16:09,11.944540000000002,-0.2777799999999999,7,11902.4,1834.8456112514605
2023-03-12 18:16:11,13.05566,0.5555599999999998,7,26312.6,27553.4878314116
2023-03-12 18:16:13,13.61122,0.2777799999999999,7,14601.64,18712.525581251448
2023-03-12 18:16:15,13.889,0.1388899999999999,7,15114.36,13992.95187536226
2023-03-12 18:16:17,14.16678,0.1388899999999999,7,5879.18,14249.557330588985
2023-03-12 18:16:19,14.72234,0.2777799999999999,7,12605.5,20152.419274011638
2023-03-12 18:16:21,16.389020000000002,0.8333400000000006,7,42815.52,46378.00579486504
2023-03-12 18:16:23,18.33348,0.9722299999999996,7,34933.8,58765.60818253982
2023-03-12 18:16:25,19.72238,0.6944499999999998,7,39686.57,49065.53137777942
2023-03-12 18:16:27,20.00016,0.1388899999999999,7,-8944.8,20592.96473092728
2023-03-12 18:16:29,18.0557,-0.9722299999999996,7,-32310.2,-24188.089575497856
2023-03-12 18:16:31,16.111240000000002,-0.9722299999999996,7,-27873.135,-21723.95861724765
2023-03-12 18:16:33,15.00012,-0.5555600000000007,7,17318.89,-6926.912698927543
2023-03-12 18:16:35,14.44456,-0.2777799999999999,7,-4332.02,1859.943365916752
2023-03-12 18:16:37,13.61122,-0.4166699999999999,7,-22800.0,-2180.7963007407016
2023-03-12 18:16:39,8.88896,-2.36113,7,-21952.56,-37254.96347582286
2023-03-12 18:16:41,4.72226,-2.0833500000000003,7,-10837.3,-15081.484741851084
2023-03-12 18:16:43,0.27778,-2.22224,7,74.65,3261.317933926705
2023-03-12 18:16:45,0.0,-0.13889,7,1119.15,4502.5
2023-03-12 18:16:47,0.0,0.0,7,969.93,4502.5
2023-03-12 18:16:49,0.0,0.0,7,969.8,4502.5
2023-03-12 18:16:51,0.0,0.0,7,1044.4,4502.5
2023-03-12 18:16:53,0.0,0.0,7,969.8,4502.5
2023-03-12 18:16:55,0.0,0.0,7,969.8,4502.5
2023-03-12 18:16:57,0.0,0.0,7,969.8,4502.5
2023-03-12 18:16:59,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:01,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:03,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:05,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:07,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:09,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:11,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:13,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:15,0.0,0.0,7,969.67,4502.5
2023-03-12 18:17:17,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:19,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:21,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:23,0.0,0.0,7,969.67,4502.5
2023-03-12 18:17:25,0.0,0.0,7,969.67,4502.5
2023-03-12 18:17:27,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:29,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:31,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:33,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:17:35,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:37,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:39,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:41,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:17:43,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:45,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:17:47,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:49,0.0,0.0,7,969.8,4502.5
2023-03-12 18:17:51,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:17:53,0.0,0.0,7,820.6,4502.5
2023-03-12 18:17:55,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:17:57,0.0,0.0,7,820.6,4502.5
2023-03-12 18:17:59,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:18:01,0.0,0.0,7,820.6,4502.5
2023-03-12 18:18:03,0.0,0.0,7,820.6,4502.5
2023-03-12 18:18:05,0.0,0.0,7,820.6,4502.5
2023-03-12 18:18:07,0.0,0.0,7,820.6,4502.5
2023-03-12 18:18:09,0.0,0.0,7,820.6,4502.5
2023-03-12 18:18:11,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:18:13,0.0,0.0,7,820.6,4502.5
2023-03-12 18:18:15,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:18:17,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:19,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:21,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:23,0.0,0.0,7,1044.4,4502.5
2023-03-12 18:18:25,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:27,0.0,0.0,7,1044.4,4502.5
2023-03-12 18:18:29,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:31,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:33,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:35,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:37,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:39,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:41,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:18:43,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:45,0.0,0.0,7,1118.85,4502.5
2023-03-12 18:18:47,0.0,0.0,7,969.8,4502.5
2023-03-12 18:18:49,0.0,0.0,7,895.1999999999999,4502.5
2023-03-12 18:18:51,1.9444600000000003,0.97223,7,7892.76,9838.292725079844
2023-03-12 18:18:53,6.388940000000001,2.22224,7,25250.463000000003,43248.17512231514
2023-03-12 18:18:55,8.611180000000001,1.11112,7,15439.84,31760.15485488026
2023-03-12 18:18:57,9.16674,0.2777799999999999,7,6242.160000000001,13486.4115228542
2023-03-12 18:18:59,10.27786,0.5555599999999998,7,7886.4,22230.52711703397
2023-03-12 18:19:01,12.222320000000002,0.9722300000000006,7,30656.050000000003,39318.5224263074
2023-03-12 18:19:03,13.61122,0.6944499999999998,7,27420.637,33630.11479993825
2023-03-12 18:19:05,14.72234,0.5555599999999998,7,16968.899999999998,30909.320343268784
2023-03-12 18:19:07,15.833460000000002,0.5555600000000007,7,29446.2,33222.47317517627
2023-03-12 18:19:09,15.555680000000002,-0.1388899999999999,7,-6337.6,6482.600814082254
2023-03-12 18:19:11,14.72234,-0.4166700000000007,7,11510.3,-2446.4799044696983
2023-03-12 18:19:13,15.555680000000002,0.4166700000000007,7,31807.8,26955.31523658124
2023-03-12 18:19:15,16.666800000000002,0.5555599999999998,7,32428.0,35000.070814814746
2023-03-12 18:19:17,18.0557,0.6944499999999998,7,37599.38,44645.3873613631
2023-03-12 18:19:19,18.88904,0.4166699999999999,7,17015.399999999998,33032.62220831156
