time,speed,acceleration,ext_temp,Power_data,Power_phys
2023-03-09 17:40:03,6.944500000000001,0.0001854537200235,19,-14994.0,2664.308190026979
2023-03-09 17:40:05,5.00004,-0.97223,19,-3217.69,-7792.578768151427
2023-03-09 17:40:07,3.0555800000000004,-0.97223,19,-4116.2,-4376.742760613344
2023-03-09 17:40:09,0.8333400000000001,-1.11112,19,-523.53,-649.1918585397368
2023-03-09 17:40:11,0.0,-0.41667,19,1345.68,1100.5
2023-03-09 17:40:13,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:15,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:17,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:19,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:21,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:23,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:25,0.0,0.0,19,1270.92,1100.5
2023-03-09 17:40:27,0.0,0.0,19,448.62,1100.5
2023-03-09 17:40:29,0.0,0.0,19,448.62,1100.5
2023-03-09 17:40:31,0.0,0.0,19,448.62,1100.5
2023-03-09 17:40:33,0.0,0.0,19,448.62,1100.5
2023-03-09 17:40:35,0.0,0.0,19,448.62,1100.5
2023-03-09 17:40:37,0.0,0.0,19,672.9300000000001,1100.5
2023-03-09 17:40:39,0.0,0.0,19,672.9300000000001,1100.5
2023-03-09 17:40:41,0.0,0.0,19,672.9300000000001,1100.5
2023-03-09 17:40:43,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:45,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:47,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:49,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:51,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:53,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:55,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:57,0.0,0.0,19,747.7,1100.5
2023-03-09 17:40:59,1.6666800000000002,0.8333400000000001,19,3288.12,5062.846167766227
2023-03-09 17:41:01,5.00004,1.66668,19,13722.719999999998,24055.50450510646
2023-03-09 17:41:03,6.111160000000001,0.5555600000000003,19,4257.900000000001,11354.941931984124
2023-03-09 17:41:05,6.666720000000001,0.2777799999999999,19,1121.1,7451.235896915698
2023-03-09 17:41:07,7.22228,0.2777799999999999,19,4482.0,8020.698218119118
2023-03-09 17:41:09,7.777840000000001,0.2777800000000003,19,12976.919999999998,8598.704617224403
2023-03-09 17:41:11,8.611180000000001,0.4166699999999999,19,5897.35,12628.724046060834
