time,speed,acceleration,ext_temp,Power_data,Power_phys
2023-06-18 19:09:07,0.0,0.0,29,1058.6999999999998,2234.5
2023-06-18 19:09:09,0.0,0.0,29,1270.2600000000002,2234.5
2023-06-18 19:09:11,0.0,0.0,29,1270.2600000000002,2234.5
2023-06-18 19:09:13,0.0,0.0,29,1340.83,2234.5
2023-06-18 19:09:15,0.0,0.0,29,1975.68,2234.5
2023-06-18 19:09:17,1.11112,0.55556,29,2751.45,4061.395740549472
2023-06-18 19:09:19,0.8333400000000001,-0.13889,29,1905.12,2202.513195458328
2023-06-18 19:09:21,0.55556,-0.13889,29,2539.44,2212.573865714909
2023-06-18 19:09:23,1.3889,0.41667,29,2680.52,4012.432871396975
2023-06-18 19:09:25,1.3889,0.0,29,2892.14,2490.229889898321
2023-06-18 19:09:27,2.22224,0.4166700000000001,29,3667.56,5088.42963876044
2023-06-18 19:09:29,3.0555800000000004,0.4166700000000001,29,4231.200000000001,6173.43511737536
2023-06-18 19:09:31,3.61114,0.2777799999999999,29,4019.07,5583.375137669603
2023-06-18 19:09:33,3.61114,0.0,29,776.1600000000001,2944.889969738603
2023-06-18 19:09:35,3.3333600000000003,-0.1388899999999999,29,1269.9,2150.3895853143363
2023-06-18 19:09:37,3.0555800000000004,-0.1388899999999999,29,1474.495,2152.0090700987794
2023-06-18 19:09:39,2.50002,-0.2777800000000001,29,1552.1,1432.95821766108
2023-06-18 19:09:41,2.22224,-0.1388899999999999,29,1834.04,2163.7561498320174
2023-06-18 19:09:43,1.3889,-0.4166700000000001,29,1904.58,1373.060256952646
2023-06-18 19:09:45,1.9444600000000003,0.2777800000000001,29,2539.08,4018.4857682496495
2023-06-18 19:09:47,2.22224,0.1388899999999999,29,2954.7880000000005,3464.746458495208
2023-06-18 19:09:49,2.50002,0.1388899999999999,29,2750.67,3622.3695080236334
2023-06-18 19:09:51,2.7778,0.1388899999999999,29,3455.4800000000005,3781.056583888812
2023-06-18 19:09:53,3.61114,0.4166700000000001,29,5427.73,6902.617721635104
2023-06-18 19:09:55,4.1667000000000005,0.2777800000000001,29,3807.54,6114.862384461992
2023-06-18 19:09:57,3.8889200000000006,-0.1388899999999999,29,1551.66,2150.97327895495
2023-06-18 19:09:59,3.3333600000000003,-0.2777800000000001,29,211.68,1182.6599944923846
2023-06-18 19:10:01,1.9444600000000003,-0.69445,29,70.56,-113.87240513819096
2023-06-18 19:10:03,1.3889,-0.2777800000000001,29,1058.25,1781.2912779742314
2023-06-18 19:10:05,1.6666800000000002,0.13889,29,2115.9,3152.440204768918
2023-06-18 19:10:07,1.3889,-0.13889,29,2045.37,2184.511940816711
2023-06-18 19:10:09,1.6666800000000002,0.13889,29,2327.49,3152.440204768918
2023-06-18 19:10:11,1.9444600000000003,0.13889,29,2327.49,3308.124376883611
2023-06-18 19:10:13,2.22224,0.1388899999999999,29,2115.9,3464.746458495208
2023-06-18 19:10:15,1.9444600000000003,-0.1388899999999999,29,2397.6800000000003,2169.757856803319
2023-06-18 19:10:17,1.9444600000000003,0.0,29,1974.84,2597.7629855175724
2023-06-18 19:10:19,2.22224,0.1388899999999999,29,2115.9,3464.746458495208
2023-06-18 19:10:21,3.3333600000000003,0.55556,29,4934.3,7755.162203905893
2023-06-18 19:10:23,3.8889200000000006,0.2777800000000001,29,846.4799999999999,5848.429101847612
2023-06-18 19:10:25,4.1667000000000005,0.1388899999999999,29,-3388.8,4592.659402963337
2023-06-18 19:10:27,4.72226,0.2777799999999999,29,-8268.39,6652.119138679567
2023-06-18 19:10:29,4.44448,-0.1388899999999999,29,-7561.69,2157.074246341056
2023-06-18 19:10:31,4.1667000000000005,-0.1388899999999999,29,987.98,2153.3025742198543
2023-06-18 19:10:33,5.00004,0.4166699999999999,29,-211.74,8749.712304920997
2023-06-18 19:10:35,5.833380000000001,0.4166700000000003,29,-1341.2099999999998,9877.043212925986
2023-06-18 19:10:37,6.388940000000001,0.2777799999999999,29,-3742.86,8303.551119477372
2023-06-18 19:10:39,6.111160000000001,-0.1388899999999999,29,-14507.85,2213.525464566267
2023-06-18 19:10:41,3.0555800000000004,-1.5277900000000002,29,-12029.2,-6857.487293126789
2023-06-18 19:10:43,1.11112,-0.97223,29,0.0,231.4102625781809
2023-06-18 19:10:45,2.22224,0.55556,29,2469.6,5900.271228893054
2023-06-18 19:10:47,4.72226,1.25001,29,7612.92,18728.262791902223
2023-06-18 19:10:49,5.5556,0.4166699999999999,29,4583.150000000001,9499.529594108377
2023-06-18 19:10:51,3.61114,-0.97223,29,-1412.2,-4225.592497806091
2023-06-18 19:10:53,3.61114,0.0,29,846.9599999999999,2944.889969738603
2023-06-18 19:10:55,4.44448,0.4166700000000001,29,1270.2600000000002,8006.421224197901
2023-06-18 19:10:57,4.1667000000000005,-0.1388899999999999,29,-1341.4,2153.3025742198543
2023-06-18 19:10:59,5.00004,0.4166699999999999,29,10146.24,8749.712304920997
2023-06-18 19:11:01,7.22228,1.11112,29,17444.32,24985.609225705124
2023-06-18 19:11:03,8.88896,0.8333400000000002,29,19262.2,23905.832960699925
2023-06-18 19:11:05,10.00008,0.5555599999999998,29,14556.24,19446.83465104541
2023-06-18 19:11:07,9.16674,-0.4166699999999999,29,-7133.629999999999,-2852.6011731813287
2023-06-18 19:11:09,6.944500000000001,-1.11112,29,-8621.74,-12047.87789006446
2023-06-18 19:11:11,5.5556,-0.6944500000000002,29,-10534.3,-4336.812019474138
2023-06-18 19:11:13,2.50002,-1.52779,29,1340.45,-5212.650704588828
2023-06-18 19:11:15,1.11112,-0.69445,29,2256.96,888.2066227666626
2023-06-18 19:11:17,0.0,-0.55556,29,2468.55,2234.5
2023-06-18 19:11:19,0.0,0.0,29,2045.37,2234.5
2023-06-18 19:11:21,0.0,0.0,29,1974.84,2234.5
2023-06-18 19:11:23,0.0,0.0,29,2115.9,2234.5
2023-06-18 19:11:25,0.0,0.0,29,1763.25,2234.5
2023-06-18 19:11:27,0.0,0.0,29,1622.1899999999998,2234.5
2023-06-18 19:11:29,0.0,0.0,29,1974.84,2234.5
2023-06-18 19:11:31,1.3889,0.69445,29,5638.4,5027.234859062744
2023-06-18 19:11:33,0.8333400000000001,-0.2777799999999999,29,2256.6400000000003,1960.58079775284
2023-06-18 19:11:35,0.8333400000000001,0.0,29,2115.6000000000004,2385.9439649072933
2023-06-18 19:11:37,1.6666800000000002,0.41667,29,3666.0,4370.202589967841
2023-06-18 19:11:39,1.9444600000000003,0.13889,29,2679.38,3308.124376883611
2023-06-18 19:11:41,2.22224,0.1388899999999999,29,3242.9999999999995,3464.746458495208
2023-06-18 19:11:43,2.22224,0.0,29,1763.0,2652.904868362593
2023-06-18 19:11:45,2.22224,0.0,29,1551.4400000000005,2652.904868362593
2023-06-18 19:11:47,2.22224,0.0,29,1410.6,2652.904868362593
2023-06-18 19:11:49,3.61114,0.69445,29,8452.8,9541.102889566104
2023-06-18 19:11:51,5.5556,0.97223,29,10489.6,17617.94549543453
2023-06-18 19:11:53,7.50006,0.97223,29,14068.0,23142.42871221196
2023-06-18 19:11:55,8.88896,0.6944500000000002,29,16872.0,20658.466600169464
2023-06-18 19:11:57,10.27786,0.6944499999999998,29,17007.76,23717.294471397312
2023-06-18 19:11:59,11.388980000000002,0.5555600000000007,29,15955.829999999998,22054.224186133757
2023-06-18 19:12:01,12.500100000000002,0.5555599999999998,29,15672.44,24195.23158762268
2023-06-18 19:12:03,12.77788,0.1388899999999999,29,7951.810000000001,10734.393685792553
2023-06-18 19:12:05,12.77788,0.0,29,10482.15,6066.304542530012
2023-06-18 19:12:07,13.05566,0.1388899999999999,29,-7333.040000000001,10976.77980532425
2023-06-18 19:12:09,12.500100000000002,-0.2777799999999999,29,1762.0,-451.6516976779658
2023-06-18 19:12:11,12.500100000000002,0.0,29,5141.389999999999,5928.795809638836
