time,speed,acceleration,ext_temp,chrg_cable_conn,pack_volt,pack_current,Power_data
2023-11-28 06:57:33,1.11112,0.0003188292682926,11,0,795.0,2.3,1828.5
2023-11-28 06:57:35,1.6666800000000002,0.27778,11,0,795.0,2.3,1828.5
2023-11-28 06:57:37,1.6666800000000002,0.0,11,0,795.0,1.8,1431.0
2023-11-28 06:57:39,0.8333400000000001,-0.41667,11,0,795.0,1.6,1272.0
2023-11-28 06:57:41,0.0,-0.41667,11,0,795.1,0.8,636.08
2023-11-28 06:57:43,0.0,0.0,11,0,795.2,0.6,477.12
2023-11-28 06:57:45,0.0,0.0,11,0,795.2,0.6,477.12
2023-11-28 06:57:47,0.0,0.0,11,0,795.2,0.6,477.12
2023-11-28 06:57:49,0.0,0.0,11,0,795.2,0.5,397.6
2023-11-28 06:57:51,0.0,0.0,11,0,795.1,0.5,397.55
2023-11-28 06:57:53,0.0,0.0,11,0,795.1,0.5,397.55
2023-11-28 06:57:55,0.0,0.0,11,0,795.2,0.5,397.6
2023-11-28 06:57:57,0.0,0.0,11,0,795.1,0.5,397.55
2023-11-28 06:57:59,0.0,0.0,11,0,795.1,0.7,556.5699999999999
2023-11-28 06:58:01,0.55556,0.27778,11,0,795.0,1.8,1431.0
2023-11-28 06:58:03,2.50002,0.97223,11,0,794.5,6.1,4846.45
2023-11-28 06:58:05,3.3333600000000003,0.4166700000000001,11,0,794.8,3.0,2384.4
2023-11-28 06:58:07,3.61114,0.1388899999999999,11,0,794.8,2.6,2066.48
2023-11-28 06:58:09,3.61114,0.0,11,0,794.8,2.2,1748.56
2023-11-28 06:58:11,3.8889200000000006,0.1388900000000001,11,0,794.8,2.09,1661.1319999999998
2023-11-28 06:58:13,3.8889200000000006,0.0,11,0,794.8,2.0,1589.6
2023-11-28 06:58:15,4.1667000000000005,0.1388899999999999,11,0,794.8,1.9,1510.12
2023-11-28 06:58:17,4.1667000000000005,0.0,11,0,794.9,1.7,1351.33
2023-11-28 06:58:19,3.8889200000000006,-0.1388899999999999,11,0,794.9,1.8,1430.82
2023-11-28 06:58:21,3.8889200000000006,0.0,11,0,794.8,2.0,1589.6
2023-11-28 06:58:23,4.1667000000000005,0.1388899999999999,11,0,794.9,1.6,1271.84
2023-11-28 06:58:25,3.8889200000000006,-0.1388899999999999,11,0,795.3,-1.8,-1431.54
2023-11-28 06:58:27,3.0555800000000004,-0.4166700000000001,11,0,795.2,-0.9,-715.6800000000001
2023-11-28 06:58:29,2.7778,-0.1388900000000001,11,0,795.0,0.7,556.5
2023-11-28 06:58:31,3.3333600000000003,0.2777800000000001,11,0,794.7,3.5,2781.4500000000003
2023-11-28 06:58:33,3.61114,0.1388899999999999,11,0,794.6,3.4,2701.64
2023-11-28 06:58:35,3.8889200000000006,0.1388900000000001,11,0,794.7,2.8,2225.16
2023-11-28 06:58:37,3.8889200000000006,0.0,11,0,794.8,2.2,1748.56
2023-11-28 06:58:39,4.1667000000000005,0.1388899999999999,11,0,794.8,2.0,1589.6
2023-11-28 06:58:41,4.1667000000000005,0.0,11,0,794.8,1.7,1351.16
2023-11-28 06:58:43,4.1667000000000005,0.0,11,0,794.9,1.1,874.3900000000001
2023-11-28 06:58:45,4.1667000000000005,0.0,11,0,794.8,1.6,1271.68
2023-11-28 06:58:47,4.44448,0.1388899999999999,11,0,793.9,9.1,7224.49
2023-11-28 06:58:49,4.1667000000000005,-0.1388899999999999,11,0,793.3,13.7,10868.21
2023-11-28 06:58:51,3.8889200000000006,-0.1388899999999999,11,0,793.4,12.2,9679.48
2023-11-28 06:58:53,3.61114,-0.1388900000000001,11,0,793.2,12.6,9994.32
2023-11-28 06:58:55,3.61114,0.0,11,0,793.1,12.8,10151.68
2023-11-28 06:58:57,3.8889200000000006,0.1388900000000001,11,0,793.0,12.7,10071.1
2023-11-28 06:58:59,3.8889200000000006,0.0,11,0,793.4,8.5,6743.9
2023-11-28 06:59:01,3.61114,-0.1388900000000001,11,0,794.4,0.8,635.52
2023-11-28 06:59:03,3.0555800000000004,-0.2777799999999999,11,0,794.5,0.0,0.0
2023-11-28 06:59:05,3.3333600000000003,0.1388899999999999,11,0,794.3,2.8,2224.0399999999995
2023-11-28 06:59:07,4.1667000000000005,0.4166700000000001,11,0,793.9,5.7,4525.23
2023-11-28 06:59:09,4.72226,0.2777799999999999,11,0,794.0,4.6,3652.4
2023-11-28 06:59:11,5.27782,0.2777799999999999,11,0,794.2,3.0,2382.6000000000004
2023-11-28 06:59:13,5.00004,-0.1388899999999999,11,0,794.5,0.8,635.6
2023-11-28 06:59:15,4.72226,-0.1388899999999999,11,0,794.6,0.0,0.0
2023-11-28 06:59:17,4.72226,0.0,11,0,794.4,1.8,1429.92
2023-11-28 06:59:19,4.72226,0.0,11,0,794.4,1.6,1271.04
2023-11-28 06:59:21,4.44448,-0.1388899999999999,11,0,794.3,2.6,2065.18
2023-11-28 06:59:23,4.72226,0.1388899999999999,11,0,794.4,2.09,1660.2959999999998
2023-11-28 06:59:25,4.72226,0.0,11,0,794.4,1.5,1191.6
2023-11-28 06:59:27,4.72226,0.0,11,0,794.4,1.8,1429.92
2023-11-28 06:59:29,4.72226,0.0,11,0,794.1,4.8,3811.68
2023-11-28 06:59:31,5.00004,0.1388899999999999,11,0,794.1,3.9,3096.99
2023-11-28 06:59:33,5.27782,0.1388899999999999,11,0,794.4,1.5,1191.6
2023-11-28 06:59:35,5.27782,0.0,11,0,794.4,1.4,1112.16
2023-11-28 06:59:37,4.72226,-0.2777799999999999,11,0,794.6,0.0,0.0
2023-11-28 06:59:39,4.44448,-0.1388899999999999,11,0,794.6,0.5,397.3
2023-11-28 06:59:41,4.44448,0.0,11,0,794.3,2.5,1985.75
2023-11-28 06:59:43,4.72226,0.1388899999999999,11,0,794.5,1.3,1032.85
2023-11-28 06:59:45,4.1667000000000005,-0.2777799999999999,11,0,795.0,-2.3,-1828.5
2023-11-28 06:59:47,2.7778,-0.6944500000000002,11,0,795.3,-4.69,-3729.957
