time,speed,acceleration,ext_temp,chrg_cable_conn,pack_volt,pack_current,Power_data
2023-06-27 18:31:31,0.0,0.0,30,0,691.9,1.1,761.09
2023-06-27 18:31:33,0.0,0.0,30,0,691.9,1.2,830.28
2023-06-27 18:31:35,0.0,0.0,30,0,691.9,1.6,1107.04
2023-06-27 18:31:37,0.0,0.0,30,0,691.8,1.9,1314.4199999999998
2023-06-27 18:31:39,0.0,0.0,30,0,691.8,2.3,1591.14
2023-06-27 18:31:41,0.0,0.0,30,0,691.7,2.8,1936.76
2023-06-27 18:31:43,0.0,0.0,30,0,691.7,2.7,1867.59
2023-06-27 18:31:45,0.0,0.0,30,0,691.7,2.9,2005.93
2023-06-27 18:31:47,0.0,0.0,30,0,691.6,3.7,2558.92
2023-06-27 18:31:49,1.6666800000000002,0.8333400000000001,30,0,691.1,8.39,5798.329000000001
2023-06-27 18:31:51,3.0555800000000004,0.6944500000000001,30,0,690.9,10.4,7185.36
2023-06-27 18:31:53,4.44448,0.69445,30,0,690.4,14.4,9941.76
2023-06-27 18:31:55,6.111160000000001,0.8333400000000002,30,0,690.1,16.6,11455.660000000002
2023-06-27 18:31:57,6.666720000000001,0.2777799999999999,30,0,690.8,8.5,5871.799999999999
2023-06-27 18:31:59,5.5556,-0.5555600000000003,30,0,692.5,-8.7,-6024.749999999999
2023-06-27 18:32:01,3.3333600000000003,-1.11112,30,0,691.5,3.0,2074.5
2023-06-27 18:32:03,3.3333600000000003,0.0,30,0,691.6,1.7,1175.72
2023-06-27 18:32:05,1.11112,-1.11112,30,0,692.1,-3.6,-2491.56
2023-06-27 18:32:07,0.0,-0.55556,30,0,691.4,4.0,2765.6
2023-06-27 18:32:09,0.0,0.0,30,0,691.4,4.0,2765.6
2023-06-27 18:32:11,0.0,0.0,30,0,691.4,4.0,2765.6
2023-06-27 18:32:13,0.55556,0.27778,30,0,691.4,4.1,2834.74
2023-06-27 18:32:15,0.0,-0.27778,30,0,691.4,4.1,2834.74
2023-06-27 18:32:17,1.3889,0.69445,30,0,691.1,5.9,4077.49
2023-06-27 18:32:19,1.9444600000000003,0.2777800000000001,30,0,691.3,4.5,3110.85
2023-06-27 18:32:21,1.3889,-0.2777800000000001,30,0,691.1,5.8,4008.38
2023-06-27 18:32:23,3.3333600000000003,0.97223,30,0,689.8,19.0,13106.2
2023-06-27 18:32:25,5.833380000000001,1.2500100000000005,30,0,689.1,25.8,17778.780000000002
2023-06-27 18:32:27,7.50006,0.8333399999999997,30,0,689.3,22.2,15302.46
2023-06-27 18:32:29,7.50006,0.0,30,0,691.2,0.8,552.96
2023-06-27 18:32:31,6.666720000000001,-0.4166699999999999,30,0,691.5,-1.5,-1037.25
2023-06-27 18:32:33,6.388940000000001,-0.1388899999999999,30,0,691.1,4.0,2764.4
2023-06-27 18:32:35,6.666720000000001,0.1388899999999999,30,0,690.6,8.5,5870.1
2023-06-27 18:32:37,7.50006,0.4166699999999999,30,0,689.9,15.5,10693.45
2023-06-27 18:32:39,7.22228,-0.1388899999999999,30,0,691.3,0.5,345.65
2023-06-27 18:32:41,7.22228,0.0,30,0,690.7,5.9,4075.130000000001
2023-06-27 18:32:43,6.388940000000001,-0.4166699999999999,30,0,691.3,0.8,553.04
2023-06-27 18:32:45,5.27782,-0.5555600000000003,30,0,691.7,-2.4,-1660.0800000000002
2023-06-27 18:32:47,4.1667000000000005,-0.5555599999999998,30,0,691.4,0.5,345.7
2023-06-27 18:32:49,3.3333600000000003,-0.4166700000000001,30,0,691.5,0.0,0.0
2023-06-27 18:32:51,1.9444600000000003,-0.69445,30,0,691.1,4.1,2833.51
2023-06-27 18:32:53,3.0555800000000004,0.55556,30,0,690.5,10.6,7319.3
2023-06-27 18:32:55,4.44448,0.69445,30,0,690.1,13.3,9178.33
2023-06-27 18:32:57,5.00004,0.2777799999999999,30,0,691.1,1.8,1243.98
2023-06-27 18:32:59,3.8889200000000006,-0.5555599999999998,30,0,691.3,0.9,622.17
2023-06-27 18:33:01,4.1667000000000005,0.1388899999999999,30,0,690.4,11.8,8146.72
2023-06-27 18:33:03,3.0555800000000004,-0.55556,30,0,691.7,-4.19,-2898.2230000000004
2023-06-27 18:33:05,0.0,-1.5277900000000002,30,0,691.0,4.1,2833.1
2023-06-27 18:33:07,0.0,0.0,30,0,691.0,4.3,2971.3
2023-06-27 18:33:09,0.0,0.0,30,0,691.0,4.1,2833.1
2023-06-27 18:33:11,0.0,0.0,30,0,691.0,4.1,2833.1
2023-06-27 18:33:13,0.0,0.0,30,0,691.0,4.4,3040.4
2023-06-27 18:33:15,2.22224,1.11112,30,0,690.5,9.6,6628.8
2023-06-27 18:33:17,3.0555800000000004,0.4166700000000001,30,0,690.8,5.5,3799.4
2023-06-27 18:33:19,2.7778,-0.1388900000000001,30,0,691.0,3.6,2487.6
2023-06-27 18:33:21,0.0,-1.3889,30,0,691.0,3.6,2487.6
2023-06-27 18:33:23,0.0,0.0,30,0,691.0,3.5,2418.5
2023-06-27 18:33:25,0.0,0.0,30,0,691.0,3.4,2349.4
2023-06-27 18:33:27,0.0,0.0,30,0,691.0,3.4,2349.4
2023-06-27 18:33:29,0.0,0.0,30,0,691.0,3.4,2349.4
2023-06-27 18:33:31,0.0,0.0,30,0,691.0,3.4,2349.4
2023-06-27 18:33:33,0.0,0.0,30,0,691.0,3.4,2349.4
2023-06-27 18:33:35,0.0,0.0,30,0,691.0,3.4,2349.4
2023-06-27 18:33:37,0.0,0.0,30,0,691.0,3.4,2349.4
