time,speed,acceleration,ext_temp,chrg_cable_conn,pack_volt,pack_current,Power_data
2023-07-13 11:54:36,0.0,0.0,25,0,728.8,1.0,728.8
2023-07-13 11:54:38,0.0,0.0,25,0,728.7,1.6,1165.92
2023-07-13 11:54:40,0.0,0.0,25,0,728.7,1.9,1384.53
2023-07-13 11:54:42,0.0,0.0,25,0,728.7,1.9,1384.53
2023-07-13 11:54:44,0.0,0.0,25,0,728.6,1.9,1384.34
2023-07-13 11:54:46,0.0,0.0,25,0,728.6,1.9,1384.34
2023-07-13 11:54:48,0.0,0.0,25,0,728.6,1.9,1384.34
2023-07-13 11:54:50,0.0,0.0,25,0,728.6,1.9,1384.34
2023-07-13 11:54:52,0.0,0.0,25,0,728.6,1.9,1384.34
2023-07-13 11:54:54,0.0,0.0,25,0,728.6,1.9,1384.34
2023-07-13 11:54:56,0.0,0.0,25,0,728.6,1.7,1238.62
2023-07-13 11:54:58,0.0,0.0,25,0,728.6,1.7,1238.62
2023-07-13 11:55:00,0.0,0.0,25,0,728.6,1.6,1165.76
2023-07-13 11:55:02,0.0,0.0,25,0,728.6,1.6,1165.76
2023-07-13 11:55:04,0.0,0.0,25,0,728.6,1.6,1165.76
2023-07-13 11:55:06,0.0,0.0,25,0,728.6,1.6,1165.76
2023-07-13 11:55:08,0.0,0.0,25,0,728.6,1.6,1165.76
2023-07-13 11:55:10,0.0,0.0,25,0,728.5,1.6,1165.6
2023-07-13 11:55:12,0.0,0.0,25,0,728.6,1.5,1092.9
2023-07-13 11:55:14,0.0,0.0,25,0,728.6,1.4,1020.04
2023-07-13 11:55:16,0.0,0.0,25,0,728.5,1.5,1092.75
2023-07-13 11:55:18,0.0,0.0,25,0,728.5,1.5,1092.75
2023-07-13 11:55:20,0.8333400000000001,0.41667,25,0,728.4,2.9,2112.36
2023-07-13 11:55:22,0.55556,-0.13889,25,0,728.5,2.09,1522.5649999999998
2023-07-13 11:55:24,0.55556,0.0,25,0,728.4,2.3,1675.3199999999997
2023-07-13 11:55:26,0.0,-0.27778,25,0,728.5,1.4,1019.9
2023-07-13 11:55:28,1.3889,0.69445,25,0,728.4,3.0,2185.2
2023-07-13 11:55:30,2.50002,0.55556,25,0,728.2,3.1,2257.42
2023-07-13 11:55:32,3.61114,0.55556,25,0,727.7,9.3,6767.610000000001
2023-07-13 11:55:34,4.1667000000000005,0.2777800000000001,25,0,728.0,5.6,4076.8
2023-07-13 11:55:36,2.50002,-0.8333400000000002,25,0,728.7,-0.9,-655.83
2023-07-13 11:55:38,3.61114,0.55556,25,0,727.3,13.9,10109.47
2023-07-13 11:55:40,3.0555800000000004,-0.2777799999999999,25,0,728.4,0.3,218.52
2023-07-13 11:55:42,2.50002,-0.2777800000000001,25,0,728.4,1.8,1311.12
2023-07-13 11:55:44,3.61114,0.55556,25,0,727.6,9.5,6912.2
2023-07-13 11:55:46,4.44448,0.4166700000000001,25,0,728.1,2.09,1521.729
2023-07-13 11:55:48,3.8889200000000006,-0.2777799999999999,25,0,729.0,-5.4,-3936.6
2023-07-13 11:55:50,3.3333600000000003,-0.2777800000000001,25,0,728.6,-1.1,-801.46
2023-07-13 11:55:52,3.8889200000000006,0.2777800000000001,25,0,728.6,-1.8,-1311.48
2023-07-13 11:55:54,3.61114,-0.1388900000000001,25,0,729.5,-9.89,-7214.755
2023-07-13 11:55:56,3.61114,0.0,25,0,729.5,-8.6,-6273.7
2023-07-13 11:55:58,3.61114,0.0,25,0,729.3,-5.8,-4229.94
2023-07-13 11:56:00,1.9444600000000003,-0.83334,25,0,729.3,-4.5,-3281.85
2023-07-13 11:56:02,1.11112,-0.4166700000000001,25,0,728.7,0.9,655.83
2023-07-13 11:56:04,0.0,-0.55556,25,0,728.7,1.0,728.7
2023-07-13 11:56:06,0.0,0.0,25,0,728.6,1.1,801.46
2023-07-13 11:56:08,0.0,0.0,25,0,728.6,1.2,874.32
2023-07-13 11:56:10,0.0,0.0,25,0,728.6,1.2,874.32
2023-07-13 11:56:12,0.8333400000000001,0.41667,25,0,728.6,1.4,1020.04
2023-07-13 11:56:14,1.11112,0.13889,25,0,728.6,1.4,1020.04
2023-07-13 11:56:16,1.3889,0.1388899999999999,25,0,728.6,1.4,1020.04
2023-07-13 11:56:18,0.8333400000000001,-0.2777799999999999,25,0,728.5,1.4,1019.9
2023-07-13 11:56:20,1.11112,0.13889,25,0,728.5,1.4,1019.9
2023-07-13 11:56:22,0.0,-0.55556,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:24,0.0,0.0,25,0,728.5,1.3,947.05
2023-07-13 11:56:26,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:28,0.0,0.0,25,0,728.5,1.3,947.05
2023-07-13 11:56:30,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:32,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:34,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:36,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:38,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:40,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:42,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:44,0.0,0.0,25,0,728.5,1.1,801.35
2023-07-13 11:56:46,0.0,0.0,25,0,728.5,1.1,801.35
2023-07-13 11:56:48,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:50,0.0,0.0,25,0,728.5,1.1,801.35
2023-07-13 11:56:52,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:54,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:56,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:56:58,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:57:00,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:57:02,0.0,0.0,25,0,728.4,1.6,1165.44
2023-07-13 11:57:04,0.0,0.0,25,0,728.4,1.6,1165.44
2023-07-13 11:57:06,0.27778,0.13889,25,0,728.3,2.7,1966.41
2023-07-13 11:57:08,0.8333400000000001,0.27778,25,0,728.4,2.09,1522.3559999999998
2023-07-13 11:57:10,0.55556,-0.13889,25,0,728.3,2.8,2039.24
2023-07-13 11:57:12,0.0,-0.27778,25,0,728.4,1.8,1311.12
2023-07-13 11:57:14,0.0,0.0,25,0,728.4,1.5,1092.6
2023-07-13 11:57:16,0.0,0.0,25,0,728.3,2.6,1893.58
2023-07-13 11:57:18,1.9444600000000003,0.97223,25,0,728.0,6.2,4513.6
2023-07-13 11:57:20,4.72226,1.3889,25,0,727.3,11.9,8654.869999999999
2023-07-13 11:57:22,5.5556,0.4166699999999999,25,0,728.6,-2.09,-1522.774
2023-07-13 11:57:24,3.3333600000000003,-1.11112,25,0,730.2,-18.6,-13581.72
2023-07-13 11:57:26,1.9444600000000003,-0.69445,25,0,728.5,1.4,1019.9
2023-07-13 11:57:28,0.0,-0.97223,25,0,728.5,1.0,728.5
2023-07-13 11:57:30,0.0,0.0,25,0,728.5,1.2,874.1999999999999
2023-07-13 11:57:32,0.0,0.0,25,0,728.5,1.0,728.5
2023-07-13 11:57:34,0.0,0.0,25,0,728.5,1.1,801.35
2023-07-13 11:57:36,1.9444600000000003,0.97223,25,0,727.9,7.4,5386.46
2023-07-13 11:57:38,3.8889200000000006,0.97223,25,0,727.4,12.9,9383.46
2023-07-13 11:57:40,6.666720000000001,1.3889,25,0,725.1,34.2,24798.42
2023-07-13 11:57:42,8.88896,1.11112,25,0,724.8,34.7,25150.56
2023-07-13 11:57:44,9.44452,0.2777799999999999,25,0,727.0,5.5,3998.5
2023-07-13 11:57:46,8.88896,-0.2777799999999999,25,0,726.0,20.29,14730.54
2023-07-13 11:57:48,9.7223,0.4166699999999999,25,0,725.8,21.6,15677.28
2023-07-13 11:57:50,11.1112,0.6944499999999998,25,0,724.2,38.09,27584.77800000001
2023-07-13 11:57:52,12.222320000000002,0.5555600000000007,25,0,724.1,33.8,24474.58
2023-07-13 11:57:54,13.33344,0.5555599999999998,25,0,723.2,42.8,30952.96
2023-07-13 11:57:56,14.16678,0.4166699999999999,25,0,723.8,33.59,24312.442000000003
2023-07-13 11:57:58,15.00012,0.4166699999999999,25,0,723.5,34.59,25025.865
2023-07-13 11:58:00,15.555680000000002,0.2777800000000008,25,0,723.9,27.5,19907.25
2023-07-13 11:58:02,15.833460000000002,0.1388899999999999,25,0,723.6,29.1,21056.76
2023-07-13 11:58:04,16.111240000000002,0.1388899999999999,25,0,723.7,28.2,20408.34
2023-07-13 11:58:06,16.389020000000002,0.1388899999999999,25,0,724.9,11.7,8481.33
2023-07-13 11:58:08,15.833460000000002,-0.2777799999999999,25,0,726.4,-1.9,-1380.16
2023-07-13 11:58:10,14.72234,-0.5555600000000007,25,0,728.3,-20.9,-15221.469999999998
